city_code,community_id,merchant_count,anchor_count,anchor_merchants
shanghai,553,5,3,0111382|0064970|0064961
shanghai,554,5,3,0066346|0066351|0066348
shanghai,555,5,3,0067707|0067701|0067708
shanghai,556,5,3,0068180|0068179|0161242
shanghai,557,5,3,0143160|0161930|0068196
shanghai,558,5,3,0175093|0186797|0175092
shanghai,559,5,3,0069696|0232154|0152424
shanghai,560,5,3,0109390|0089414|0109389
shanghai,561,5,3,0073603|0073601|0076547
shanghai,562,5,3,0089273|0088113|0092130
shanghai,563,5,3,0075731|0108946|0108947
shanghai,564,5,3,0096798|0076019|0120139
shanghai,565,5,3,0089757|0089377|0092614
shanghai,566,5,3,0079424|0079432|0079427
shanghai,567,5,3,0082369|0092156|0089299
shanghai,568,5,3,0089533|0082388|0089150
shanghai,569,5,3,0083317|0187025|0086339
shanghai,570,5,3,0089391|0089009|0105312
shanghai,571,5,3,0089429|0091900|0089047
shanghai,572,5,3,0089178|0118901|0169458
shanghai,573,5,3,0089261|0089644|0092118
shanghai,574,5,3,0096949|0105138|0096950
shanghai,575,5,3,0172375|0123771|0123772
shanghai,576,5,3,0102437|0102431|0102435
shanghai,577,5,3,0132762|0102501|0102507
shanghai,578,5,3,0102918|0102919|0170884
shanghai,579,5,3,0104745|0104724|0104409
shanghai,580,5,3,0104849|0104841|0104839
shanghai,581,5,3,0106364|0106367|0106372
shanghai,582,5,3,0106868|0106871|0106877
shanghai,583,5,3,0106953|0106933|0106922
shanghai,584,5,3,0125120|0130095|0107773
shanghai,585,5,3,0231690|0231692|0231691
shanghai,586,5,3,0129973|0127485|0127608
shanghai,587,5,3,0129774|0130956|0127977
shanghai,588,5,3,0148057|0151302|0151307
shanghai,589,5,3,0153636|0153633|0153632
shanghai,590,5,3,0156296|0154459|0236616
shanghai,591,5,3,0176638|0190859|0174143
shanghai,592,5,3,0209344|0209026|0211227
shanghai,593,5,3,0216436|0216460|0216423
shanghai,594,5,3,0230007|0230001|0230838
shanghai,595,4,3,0001951|0001961|0001958
shanghai,596,4,3,0002045|0002022|0002042
shanghai,597,4,3,0002921|0002925|0002901
shanghai,598,4,3,0003485|0003489|0003474
shanghai,599,4,3,0003526|0003503|0003508
shanghai,600,4,3,0029471|0003532|0182228
shanghai,601,4,3,0114018|0038323|0010910
shanghai,602,4,3,0018060|0011199|0097193
shanghai,603,4,3,0013088|0039186|0039182
shanghai,604,4,3,0078886|0014271|0078887
shanghai,605,4,3,0014273|0014272|0038762
shanghai,606,4,3,0109248|0203956|0015004
shanghai,607,4,3,0078936|0042033|0015471
shanghai,608,4,3,0016477|0019209|0019173
shanghai,609,4,3,0032182|0016687|0061117
shanghai,610,4,3,0045076|0016732|0054421
shanghai,611,4,3,0017702|0069496|0075305
shanghai,612,4,3,0148203|0017866|0148202
shanghai,613,4,3,0017894|0231997|0179828
shanghai,614,4,3,0150493|0018057|0017920
shanghai,615,4,3,0017933|0035687|0019870
shanghai,616,4,3,0128981|0064513|0017960
shanghai,617,4,3,0125453|0018192|0069741
shanghai,618,4,3,0018225|0036042|0018357
shanghai,619,4,3,0018226|0097597|0157473
shanghai,620,4,3,0068668|0060693|0018244
shanghai,621,4,3,0105083|0018309|0060657
shanghai,622,4,3,0018406|0021431|0021437
shanghai,623,4,3,0157283|0018413|0128907
shanghai,624,4,3,0157318|0018434|0184330
shanghai,625,4,3,0018460|0152669|0150317
shanghai,626,4,3,0018955|0018919|0018953
shanghai,627,4,3,0037189|0019104|0186416
shanghai,628,4,3,0201364|0157425|0154395
shanghai,629,4,3,0020019|0036586|0197802
shanghai,630,4,3,0020241|0020255|0037147
shanghai,631,4,3,0020453|0020454|0161741
shanghai,632,4,3,0069139|0020591|0020571
shanghai,633,4,3,0054362|0020635|0117956
shanghai,634,4,3,0020906|0072281|0020913
shanghai,635,4,3,0021533|0068763|0149247
shanghai,636,4,3,0021749|0021746|0049948
shanghai,637,4,3,0022055|0022041|0022005
shanghai,638,4,3,0143093|0096703|0022128
shanghai,639,4,3,0143359|0023014|0023023
shanghai,640,4,3,0023630|0023632|0023597
shanghai,641,4,3,0023832|0023795|0023803
shanghai,642,4,3,0023976|0023969|0024000
shanghai,643,4,3,0024286|0024246|0024258
shanghai,644,4,3,0024806|0024788|0024793
shanghai,645,4,3,0025814|0025803|0025786
shanghai,646,4,3,0026249|0026225|0026247
shanghai,647,4,3,0026785|0026773|0026778
shanghai,648,4,3,0150378|0083316|0150379
shanghai,649,4,3,0030227|0030197|0030234
shanghai,650,4,3,0031338|0031335|0031327
shanghai,651,4,3,0032238|0032217|0032211
shanghai,652,4,3,0033006|0032986|0032963
shanghai,653,4,3,0033289|0033285|0033277
shanghai,654,4,3,0034623|0034613|0034616
shanghai,655,4,3,0035334|0035312|0035306
shanghai,656,4,3,0105121|0096545|0148946
shanghai,657,4,3,0157512|0222344|0036037
shanghai,658,4,3,0111920|0037123|0229538
shanghai,659,4,3,0231555|0037436|0084492
shanghai,660,4,3,0037564|0037563|0037565
shanghai,661,4,3,0037840|0037753|0199423
shanghai,662,4,3,0038042|0085881|0055782
shanghai,663,4,3,0038135|0086567|0038140
shanghai,664,4,3,0039367|0039369|0039371
shanghai,665,4,3,0039414|0039408|0039407
shanghai,666,4,3,0039432|0039431|0039434
shanghai,667,4,3,0040468|0089112|0146753
shanghai,668,4,3,0109091|0166248|0043734
shanghai,669,4,3,0089139|0091994|0042355
shanghai,670,4,3,0042889|0042888|0101836
shanghai,671,4,3,0049654|0084533|0204871
shanghai,672,4,3,0161263|0161267|0049656
shanghai,673,4,3,0049864|0049865|0169890
shanghai,674,4,3,0050569|0050568|0210317
shanghai,675,4,3,0051166|0051165|0051157
shanghai,676,4,3,0051642|0051623|0051607
shanghai,677,4,3,0054499|0148043|0064158
shanghai,678,4,3,0104802|0104781|0104783
shanghai,679,4,3,0159441|0236543|0058543
shanghai,680,4,3,0059166|0059163|0059161
shanghai,681,4,3,0059182|0059181|0059183
shanghai,682,4,3,0059187|0059194|0059192
shanghai,683,4,3,0089263|0092120|0089646
shanghai,684,4,3,0059943|0096393|0059944
shanghai,685,4,3,0231990|0170601|0060710
shanghai,686,4,3,0208083|0061074|0157430
shanghai,687,4,3,0155714|0061236|0155713
shanghai,688,4,3,0073777|0073785|0073782
shanghai,689,4,3,0063308|0062794|0063274
shanghai,690,4,3,0063989|0096802|0152354
shanghai,691,4,3,0065031|0065027|0171373
shanghai,692,4,3,0065585|0065594|0105772
shanghai,693,4,3,0171371|0171368|0066645
shanghai,694,4,3,0066802|0066777|0066766
shanghai,695,4,3,0066951|0066937|0066916
shanghai,696,4,3,0067178|0067123|0067161
shanghai,697,4,3,0067434|0067432|0067470
shanghai,698,4,3,0167683|0083496|0068258
shanghai,699,4,3,0097494|0068539|0096526
shanghai,700,4,3,0128951|0152456|0152455
shanghai,701,4,3,0069012|0080631|0080639
shanghai,702,4,3,0103465|0103469|0103461
shanghai,703,4,3,0105178|0069264|0096729
shanghai,704,4,3,0158265|0069537|0158271
shanghai,705,4,3,0162018|0097519|0152560
shanghai,706,4,3,0143539|0109513|0184609
shanghai,707,4,3,0074450|0074442|0074444
shanghai,708,4,3,0075983|0075968|0075967
shanghai,709,4,3,0076644|0076640|0076641
shanghai,710,4,3,0077271|0077270|0077273
shanghai,711,4,3,0079623|0082864|0079622
shanghai,712,4,3,0082896|0082900|0079629
shanghai,713,4,3,0079672|0172527|0166280
shanghai,714,4,3,0081099|0081111|0081107
shanghai,715,4,3,0128922|0081468|0146558
shanghai,716,4,3,0128986|0148845|0081520
shanghai,717,4,3,0097208|0082370|0097207
shanghai,718,4,3,0082894|0082873|0082892
shanghai,719,4,3,0083511|0097459|0188593
shanghai,720,4,3,0087521|0096258|0096259
shanghai,721,4,3,0088661|0088837|0091515
shanghai,722,4,3,0088662|0088838|0091516
shanghai,723,4,3,0088880|0088704|0091734
shanghai,724,4,3,0088942|0088768|0091796
shanghai,725,4,3,0088779|0091806|0088953
shanghai,726,4,3,0088968|0088794|0108109
shanghai,727,4,3,0088981|0091834|0098093
shanghai,728,4,3,0088809|0088983|0091663
shanghai,729,4,3,0088995|0091675|0091848
shanghai,730,4,3,0089008|0088834|0091861
shanghai,731,4,3,0089026|0091879|0089408
shanghai,732,4,3,0089425|0089043|0092282
shanghai,733,4,3,0089452|0089069|0092309
shanghai,734,4,3,0089088|0091941|0170705
shanghai,735,4,3,0089520|0092378|0089137
shanghai,736,4,3,0089157|0089540|0092013
shanghai,737,4,3,0089618|0089235|0092475
shanghai,738,4,3,0092489|0092106|0129567
shanghai,739,4,3,0089281|0089664|0092138
shanghai,740,4,3,0089282|0089665|0092139
shanghai,741,4,3,0089327|0089708|0092184
shanghai,742,4,3,0089337|0089717|0092194
shanghai,743,4,3,0089386|0089766|0092243
shanghai,744,4,3,0089695|0239164|0133159
shanghai,745,4,3,0092733|0090069|0089878
shanghai,746,4,3,0089897|0090088|0092753
shanghai,747,4,3,0090112|0092961|0109895
shanghai,748,4,3,0090996|0090994|0090993
shanghai,749,4,3,0143171|0094037|0094032
shanghai,750,4,3,0143157|0096395|0153941
shanghai,751,4,3,0097377|0097828|0097827
shanghai,752,4,3,0174959|0231978|0174962
shanghai,753,4,3,0110240|0145132|0099848
shanghai,754,4,3,0123021|0236752|0169663
shanghai,755,4,3,0103473|0103452|0103439
shanghai,756,4,3,0103513|0103514|0103512
shanghai,757,4,3,0104310|0104309|0104307
shanghai,758,4,3,0104371|0104370|0104348
shanghai,759,4,3,0107612|0107611|0107601
shanghai,760,4,3,0109552|0151334|0151328
shanghai,761,4,3,0130849|0131931|0110721
shanghai,762,4,3,0116137|0116135|0116134
shanghai,763,4,3,0117678|0117677|0117675
shanghai,764,4,3,0147802|0147804|0147803
shanghai,765,4,3,0124393|0124547|0131019
shanghai,766,4,3,0187717|0127236|0169964
shanghai,767,4,3,0124738|0127172|0190313
shanghai,768,4,3,0125443|0188164|0152414
shanghai,769,4,3,0231988|0126984|0126981
shanghai,770,4,3,0129961|0129845|0179368
shanghai,771,4,3,0130847|0129911|0129863
shanghai,772,4,3,0170260|0132020|0129920
shanghai,773,4,3,0136038|0136073|0136075
shanghai,774,4,3,0145722|0145723|0145725
shanghai,775,4,3,0148499|0147994|0150459
shanghai,776,4,3,0152525|0150439|0150443
shanghai,777,4,3,0150854|0150852|0237231
shanghai,778,4,3,0151127|0151128|0154085
shanghai,779,4,3,0153623|0153629|0153624
shanghai,780,4,3,0153749|0153746|0153745
shanghai,781,4,3,0154470|0154449|0154437
shanghai,782,4,3,0161881|0161864|0157456
shanghai,783,4,3,0165948|0165848|0165851
shanghai,784,4,3,0166429|0166428|0166427
shanghai,785,4,3,0188194|0188230|0180531
shanghai,786,4,3,0176626|0173318|0173317
shanghai,787,4,3,0175153|0189403|0190880
shanghai,788,4,3,0210135|0236952|0236954
shanghai,789,4,3,0216318|0216369|0216362
shanghai,790,4,3,0219722|0219455|0219731
shanghai,791,4,3,0220123|0220169|0220122
shanghai,792,4,3,0223662|0223654|0223805
shanghai,793,4,3,0224745|0224898|0224744
shanghai,794,3,3,0000041|0000039|0188001
shanghai,795,3,3,0000229|0000218|0000243
shanghai,796,3,3,0000351|0000319|0000332
shanghai,797,3,3,0001548|0001526|0001533
shanghai,798,3,3,0001607|0001630|0001652
shanghai,799,3,3,0001817|0001820|0001826
shanghai,800,3,3,0002004|0002012|0001988
shanghai,801,3,3,0002707|0002729|0002711
shanghai,802,3,3,0002737|0002751|0002769
shanghai,803,3,3,0004031|0003994|0004000
shanghai,804,3,3,0004114|0004105|0004126
shanghai,805,3,3,0004302|0004345|0004251
shanghai,806,3,3,0004685|0185299|0048680
shanghai,807,3,3,0007294|0130888|0127253
shanghai,808,3,3,0158262|0007714|0158260
shanghai,809,3,3,0007790|0236781|0236780
shanghai,810,3,3,0019796|0132749|0007869
shanghai,811,3,3,0007925|0125470|0236045
shanghai,812,3,3,0176674|0008607|0083456
shanghai,813,3,3,0009461|0022115|0022078
shanghai,814,3,3,0011073|0011077|0011075
shanghai,815,3,3,0012665|0075264|0012666
shanghai,816,3,3,0037742|0037581|0014257
shanghai,817,3,3,0100457|0100446|0014829
shanghai,818,3,3,0014832|0165951|0100464
shanghai,819,3,3,0035204|0014836|0117735
shanghai,820,3,3,0078683|0015074|0073765
shanghai,821,3,3,0044187|0169241|0015096
shanghai,822,3,3,0147530|0015243|0143845
shanghai,823,3,3,0015278|0147667|0147531
shanghai,824,3,3,0015485|0114027|0143631
shanghai,825,3,3,0177717|0015644|0118993
shanghai,826,3,3,0015834|0015707|0015835
shanghai,827,3,3,0016581|0207683|0152567
shanghai,828,3,3,0182973|0016644|0182975
shanghai,829,3,3,0068336|0016664|0029476
shanghai,830,3,3,0016938|0148144|0148145
shanghai,831,3,3,0065988|0065977|0017351
shanghai,832,3,3,0017689|0017694|0017696
shanghai,833,3,3,0172428|0017743|0017755
shanghai,834,3,3,0148211|0148212|0017865
shanghai,835,3,3,0096851|0096852|0017876
shanghai,836,3,3,0018051|0017925|0143921
shanghai,837,3,3,0017938|0044434|0068162
shanghai,838,3,3,0018029|0017944|0021504
shanghai,839,3,3,0081748|0017949|0149405
shanghai,840,3,3,0017978|0132774|0148536
shanghai,841,3,3,0017989|0035686|0128911
shanghai,842,3,3,0017994|0069509|0018054
shanghai,843,3,3,0154416|0018153|0018154
shanghai,844,3,3,0018341|0150930|0018194
shanghai,845,3,3,0035001|0018454|0018198
shanghai,846,3,3,0018349|0150970|0018211
shanghai,847,3,3,0018219|0160936|0149549
shanghai,848,3,3,0019812|0019813|0018292
shanghai,849,3,3,0018303|0152499|0018485
shanghai,850,3,3,0018312|0232011|0105240
shanghai,851,3,3,0018317|0132655|0174966
shanghai,852,3,3,0018333|0173168|0232188
shanghai,853,3,3,0157308|0018371|0157566
shanghai,854,3,3,0018392|0126785|0081149
shanghai,855,3,3,0161299|0018444|0157528
shanghai,856,3,3,0148149|0018449|0148150
shanghai,857,3,3,0132760|0096676|0018476
shanghai,858,3,3,0120145|0164145|0019010
shanghai,859,3,3,0019349|0035103|0064277
shanghai,860,3,3,0068853|0096794|0019422
shanghai,861,3,3,0044133|0169272|0019697
shanghai,862,3,3,0019715|0019717|0174684
shanghai,863,3,3,0019762|0126780|0019760
shanghai,864,3,3,0175181|0019790|0019792
shanghai,865,3,3,0050484|0019826|0047624
shanghai,866,3,3,0125455|0096453|0019925
shanghai,867,3,3,0160996|0160995|0019939
shanghai,868,3,3,0050080|0152799|0019941
shanghai,869,3,3,0182613|0019988|0060696
shanghai,870,3,3,0096199|0020028|0097313
shanghai,871,3,3,0020034|0068273|0063978
shanghai,872,3,3,0228403|0020068|0020066
shanghai,873,3,3,0050184|0069288|0020117
shanghai,874,3,3,0149136|0020134|0064499
shanghai,875,3,3,0020162|0096958|0035682
shanghai,876,3,3,0169129|0020256|0020243
shanghai,877,3,3,0161312|0161311|0020291
shanghai,878,3,3,0218061|0037206|0020814
shanghai,879,3,3,0055754|0020900|0176719
shanghai,880,3,3,0143104|0096449|0020923
shanghai,881,3,3,0176736|0236083|0020943
shanghai,882,3,3,0021049|0093920|0055680
shanghai,883,3,3,0069567|0021168|0021172
shanghai,884,3,3,0119009|0021194|0021191
shanghai,885,3,3,0082002|0021233|0021249
shanghai,886,3,3,0021273|0021264|0218338
shanghai,887,3,3,0021347|0107642|0084459
shanghai,888,3,3,0096320|0021556|0238326
shanghai,889,3,3,0054526|0021562|0097326
shanghai,890,3,3,0063798|0097310|0021597
shanghai,891,3,3,0097522|0169070|0021622
shanghai,892,3,3,0055870|0201698|0022061
shanghai,893,3,3,0143396|0071286|0022518
shanghai,894,3,3,0022857|0022821|0022838
shanghai,895,3,3,0022836|0022840|0022835
shanghai,896,3,3,0023156|0023160|0023183
shanghai,897,3,3,0023201|0023179|0023200
shanghai,898,3,3,0023484|0023473|0023465
shanghai,899,3,3,0023922|0023912|0023918
shanghai,900,3,3,0023961|0023954|0023939
shanghai,901,3,3,0024176|0024166|0024170
shanghai,902,3,3,0024575|0024537|0024548
shanghai,903,3,3,0024846|0024834|0024820
shanghai,904,3,3,0025025|0025008|0025007
shanghai,905,3,3,0025283|0025271|0025248
shanghai,906,3,3,0025392|0025383|0025380
shanghai,907,3,3,0025496|0025504|0025507
shanghai,908,3,3,0025701|0025667|0025672
shanghai,909,3,3,0025911|0025889|0025882
shanghai,910,3,3,0026009|0026047|0026008
shanghai,911,3,3,0026086|0026064|0026092
shanghai,912,3,3,0026214|0026172|0026195
shanghai,913,3,3,0026176|0026185|0026201
shanghai,914,3,3,0026313|0026288|0026296
shanghai,915,3,3,0026690|0026683|0041141
shanghai,916,3,3,0027872|0027890|0027870
shanghai,917,3,3,0028908|0028904|0028896
shanghai,918,3,3,0143172|0109355|0029477
shanghai,919,3,3,0030235|0030212|0030225
shanghai,920,3,3,0031390|0031376|0031366
shanghai,921,3,3,0031834|0031835|0132480
shanghai,922,3,3,0032168|0069793|0083435
shanghai,923,3,3,0032441|0032413|0032423
shanghai,924,3,3,0033286|0033264|0033275
shanghai,925,3,3,0033415|0033394|0033393
shanghai,926,3,3,0034167|0034159|0034145
shanghai,927,3,3,0034153|0034151|0034149
shanghai,928,3,3,0034212|0034178|0034193
shanghai,929,3,3,0034546|0034535|0034505
shanghai,930,3,3,0034675|0151240|0079643
shanghai,931,3,3,0034989|0155915|0034991
shanghai,932,3,3,0096147|0034996|0132613
shanghai,933,3,3,0043405|0035031|0035034
shanghai,934,3,3,0035091|0109545|0109640
shanghai,935,3,3,0035160|0035136|0035146
shanghai,936,3,3,0035193|0100466|0088049
shanghai,937,3,3,0035194|0199763|0100460
shanghai,938,3,3,0035562|0035568|0035564
shanghai,939,3,3,0162026|0035845|0044532
shanghai,940,3,3,0128996|0081669|0035883
shanghai,941,3,3,0035885|0097195|0231316
shanghai,942,3,3,0068262|0148904|0035907
shanghai,943,3,3,0097172|0036041|0157331
shanghai,944,3,3,0036978|0037029|0114019
shanghai,945,3,3,0085795|0085792|0037061
shanghai,946,3,3,0129085|0037272|0114785
shanghai,947,3,3,0231739|0037357|0072436
shanghai,948,3,3,0084045|0068462|0037452
shanghai,949,3,3,0037635|0037636|0173054
shanghai,950,3,3,0201710|0038090|0165269
shanghai,951,3,3,0072384|0100865|0038253
shanghai,952,3,3,0100282|0038588|0049041
shanghai,953,3,3,0039362|0039359|0039361
shanghai,954,3,3,0039410|0039415|0039409
shanghai,955,3,3,0039419|0039418|0039416
shanghai,956,3,3,0077893|0041615|0040989
shanghai,957,3,3,0042004|0042005|0042003
shanghai,958,3,3,0105170|0042674|0093376
shanghai,959,3,3,0043379|0043381|0042727
shanghai,960,3,3,0132714|0096419|0042732
shanghai,961,3,3,0105136|0042736|0157554
shanghai,962,3,3,0127028|0127027|0042755
shanghai,963,3,3,0042926|0105370|0089285
shanghai,964,3,3,0042927|0042928|0096631
shanghai,965,3,3,0043103|0090278|0169527
shanghai,966,3,3,0232127|0232128|0043112
shanghai,967,3,3,0043773|0043772|0043788
shanghai,968,3,3,0043813|0043815|0063974
shanghai,969,3,3,0043821|0043819|0043820
shanghai,970,3,3,0043841|0043844|0043842
shanghai,971,3,3,0043942|0043941|0043940
shanghai,972,3,3,0125473|0044009|0097853
shanghai,973,3,3,0096192|0148678|0044138
shanghai,974,3,3,0187016|0125423|0044318
shanghai,975,3,3,0174989|0044349|0196984
shanghai,976,3,3,0153937|0044355|0121022
shanghai,977,3,3,0157311|0157314|0044365
shanghai,978,3,3,0120143|0119989|0044438
shanghai,979,3,3,0109633|0072078|0044628
shanghai,980,3,3,0090741|0090742|0044658
shanghai,981,3,3,0235737|0165730|0046114
shanghai,982,3,3,0089394|0092251|0047547
shanghai,983,3,3,0054300|0054342|0047658
shanghai,984,3,3,0048439|0048417|0048352
shanghai,985,3,3,0048438|0072582|0048400
shanghai,986,3,3,0048497|0214549|0117829
shanghai,987,3,3,0049846|0048688|0049847
shanghai,988,3,3,0097346|0097347|0048790
shanghai,989,3,3,0192919|0048860|0185000
shanghai,990,3,3,0153949|0153948|0049056
shanghai,991,3,3,0069468|0049061|0105122
shanghai,992,3,3,0148717|0049551|0105332
shanghai,993,3,3,0049631|0049633|0049597
shanghai,994,3,3,0069644|0049659|0049673
shanghai,995,3,3,0090243|0109195|0049731
shanghai,996,3,3,0049740|0161233|0161232
shanghai,997,3,3,0061022|0167632|0049855
shanghai,998,3,3,0050027|0050023|0069665
shanghai,999,3,3,0050424|0050436|0050423
shanghai,1000,3,3,0170757|0170753|0050487
shanghai,1001,3,3,0050718|0050719|0050716
shanghai,1002,3,3,0051134|0051133|0051099
shanghai,1003,3,3,0051281|0051286|0051285
shanghai,1004,3,3,0051554|0051515|0051532
shanghai,1005,3,3,0066588|0051746|0105306
shanghai,1006,3,3,0051972|0051967|0051941
shanghai,1007,3,3,0052058|0052051|0052049
shanghai,1008,3,3,0052170|0052149|0052166
